LOCATION,SUBJECT,TIME,Consumption kg_cap,Consumption THND_TONNE,Country,Latitude (average),Longitude (average),region,sub-region,Population
TZA,PIG,1993,0.24961952579401805,9.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,27887203.0
TZA,PIG,1994,0.24181639246456,9.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,28792639.0
TZA,PIG,1995,0.260840515086447,10.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,29649135.0
TZA,PIG,1996,0.253791085685727,10.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,30444526.0
TZA,PIG,1997,0.272089169138619,11.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,31192857.0
TZA,PIG,1998,0.265437856450093,11.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,31924196.0
TZA,PIG,1999,0.282478373504011,12.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,32682239.0
TZA,PIG,2000,0.298309081746397,13.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,33499180.0
TZA,PIG,2001,0.290552238369744,13.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,34385856.0
TZA,PIG,2002,0.282801959421544,13.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,35334788.0
TZA,PIG,2003,0.275048465763925,13.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,36337782.0
TZA,PIG,2004,0.308419618334676,15.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,37379767.0
TZA,PIG,2005,0.29949623197903,15.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,38450320.0
TZA,PIG,2006,0.271231233319714,14.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,39548663.0
TZA,PIG,2007,0.26299311208516,14.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,40681414.0
TZA,PIG,2008,0.273079029071013,15.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,41853944.0
TZA,PIG,2009,0.282211771441933,16.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,43073834.0
TZA,PIG,2010,0.273393250560314,16.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,44346525.0
TZA,PIG,2011,0.26483882605097303,16.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,45673338.0
TZA,PIG,2012,0.256548830307955,16.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,47052481.0
TZA,PIG,2013,0.233005253969752,15.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,48482266.0
TZA,PIG,2014,0.240821479114719,16.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,49959822.0
TZA,PIG,2015,0.24798757892681605,17.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,51482633.0
TZA,PIG,2016,0.240411331822574,17.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,53050790.0
TZA,PIG,2017,0.23622967181227,17.225846468452,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,54663906.0
TZA,PIG,2018,0.23122056887236106,17.382009229346,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,56318348.0
TZA,POULTRY,1990,0.8641613059205658,25.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,25203845.0
TZA,POULTRY,1991,0.970066308137458,29.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,26056594.0
TZA,POULTRY,1992,0.970450160216175,30.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,26961197.0
TZA,POULTRY,1993,1.095196779837,35.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,27887203.0
TZA,POULTRY,1994,0.939708146215556,31.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,28792639.0
TZA,POULTRY,1995,1.02998562367469,35.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,29649135.0
TZA,POULTRY,1996,0.9448837343991692,33.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,30444526.0
TZA,POULTRY,1997,1.00463693220413,36.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,31192857.0
TZA,POULTRY,1998,1.06175142580037,39.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,31924196.0
TZA,POULTRY,1999,1.08886962778042,41.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,32682239.0
TZA,POULTRY,2000,1.1132165338544,43.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,33499180.0
TZA,POULTRY,2001,1.1094854703823,44.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,34385856.0
TZA,POULTRY,2002,1.10443368768177,45.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,35334788.0
TZA,POULTRY,2003,1.1935041906915902,50.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,36337782.0
TZA,POULTRY,2004,1.27585551516225,55.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,37379767.0
TZA,POULTRY,2005,1.23894167758847,55.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,38450320.0
TZA,POULTRY,2006,1.55187980382928,71.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,39548663.0
TZA,POULTRY,2007,1.67429314580223,79.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,40681414.0
TZA,POULTRY,2008,1.6226029146168202,79.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,41853944.0
TZA,POULTRY,2009,1.57206429091692,79.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,43073834.0
TZA,POULTRY,2010,1.58077379490643,82.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,44346525.0
TZA,POULTRY,2011,1.7927551301912,96.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,45673338.0
TZA,POULTRY,2012,1.5557384196879802,86.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,47052481.0
TZA,POULTRY,2013,1.55974115306932,89.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,48482266.0
TZA,POULTRY,2014,1.52829015592033,90.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,49959822.0
TZA,POULTRY,2015,1.49765047665607,91.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,51482633.0
TZA,POULTRY,2016,1.46785078615049,92.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,53050790.0
TZA,POULTRY,2017,1.4686648903683002,94.92503563848801,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,54663906.0
TZA,POULTRY,2018,1.4754985152783102,98.31600391602501,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,56318348.0
TZA,SHEEP,1990,1.0715600193415,31.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,25203845.0
TZA,SHEEP,1991,1.07041799518616,32.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,26056594.0
TZA,SHEEP,1992,1.06749517623779,33.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,26961197.0
TZA,SHEEP,1993,1.06390544327023,34.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,27887203.0
TZA,SHEEP,1994,1.06096081024337,35.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,28792639.0
TZA,SHEEP,1995,1.08884194502753,37.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,29649135.0
TZA,SHEEP,1996,1.05941509614452,37.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,30444526.0
TZA,SHEEP,1997,1.06045009510436,38.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,31192857.0
TZA,SHEEP,1998,1.03452703026703,38.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,31924196.0
TZA,SHEEP,1999,1.03575403618138,39.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,32682239.0
TZA,SHEEP,2000,1.03555026405061,40.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,33499180.0
TZA,SHEEP,2001,1.03383873376532,41.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,34385856.0
TZA,SHEEP,2002,1.00626180433228,41.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,35334788.0
TZA,SHEEP,2003,1.02641360399477,43.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,36337782.0
TZA,SHEEP,2004,0.9742896661239008,42.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,37379767.0
TZA,SHEEP,2005,0.946100917431193,42.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,38450320.0
TZA,SHEEP,2006,0.9617283291336371,44.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,39548663.0
TZA,SHEEP,2007,0.9325177014594672,44.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,40681414.0
TZA,SHEEP,2008,0.90372820560937,44.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,41853944.0
TZA,SHEEP,2009,0.875580111396765,44.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,43073834.0
TZA,SHEEP,2010,0.867497814277919,45.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,44346525.0
TZA,SHEEP,2011,1.04577382594487,56.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,45673338.0
TZA,SHEEP,2012,1.08539889745673,60.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,47052481.0
TZA,SHEEP,2013,1.10408643419513,63.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,48482266.0
TZA,SHEEP,2014,1.08678411087668,64.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,49959822.0
TZA,SHEEP,2015,1.0697503404686202,65.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,51482633.0
TZA,SHEEP,2016,1.05302339006449,66.0,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,53050790.0
TZA,SHEEP,2017,1.06629964295653,68.918738558238,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,54663906.0
TZA,SHEEP,2018,1.09503540072966,72.964834346862,"Tanzania, United Republic of",-6.0,35.0,Africa,Sub-Saharan Africa,56318348.0
THA,BEEF,1990,3.9216850627098494,317.0,Thailand,15.0,100.0,Asia,South-eastern Asia,56558186.0
THA,BEEF,1991,3.90207453014776,319.0,Thailand,15.0,100.0,Asia,South-eastern Asia,57232465.0
THA,BEEF,1992,3.84165458106488,317.0,Thailand,15.0,100.0,Asia,South-eastern Asia,57811021.0
THA,BEEF,1993,4.06266253440428,338.0,Thailand,15.0,100.0,Asia,South-eastern Asia,58337773.0
THA,BEEF,1994,3.2661946975594,274.0,Thailand,15.0,100.0,Asia,South-eastern Asia,58875269.0
THA,BEEF,1995,4.24019873759177,359.0,Thailand,15.0,100.0,Asia,South-eastern Asia,59467274.0
THA,BEEF,1996,3.78764093431148,324.0,Thailand,15.0,100.0,Asia,South-eastern Asia,60130186.0
THA,BEEF,1997,3.2835113884000897,284.0,Thailand,15.0,100.0,Asia,South-eastern Asia,60846582.0
THA,BEEF,1998,2.89138278136656,253.0,Thailand,15.0,100.0,Asia,South-eastern Asia,61585103.0
THA,BEEF,1999,2.57527516395596,228.0,Thailand,15.0,100.0,Asia,South-eastern Asia,62298571.0
THA,BEEF,2000,2.46756751756008,221.0,Thailand,15.0,100.0,Asia,South-eastern Asia,62952642.0
THA,BEEF,2001,2.54986306904168,231.0,Thailand,15.0,100.0,Asia,South-eastern Asia,63539196.0
THA,BEEF,2002,2.61940633961819,240.0,Thailand,15.0,100.0,Asia,South-eastern Asia,64069087.0
THA,BEEF,2003,2.6674997782226204,247.0,Thailand,15.0,100.0,Asia,South-eastern Asia,64549866.0
THA,BEEF,2004,2.82549279468758,264.0,Thailand,15.0,100.0,Asia,South-eastern Asia,64995299.0
THA,BEEF,2005,3.284041335498,309.0,Thailand,15.0,100.0,Asia,South-eastern Asia,65416189.0
THA,BEEF,2006,3.06764736683275,290.0,Thailand,15.0,100.0,Asia,South-eastern Asia,65812536.0
THA,BEEF,2007,1.94111635590971,184.0,Thailand,15.0,100.0,Asia,South-eastern Asia,66182067.0
THA,BEEF,2008,2.14887877584937,204.0,Thailand,15.0,100.0,Asia,South-eastern Asia,66530984.0
THA,BEEF,2009,2.15633164110897,204.99998474121102,Thailand,15.0,100.0,Asia,South-eastern Asia,66866839.0
THA,BEEF,2010,2.21465776565172,211.0,Thailand,15.0,100.0,Asia,South-eastern Asia,67195028.0
THA,BEEF,2011,1.97749098096706,189.0,Thailand,15.0,100.0,Asia,South-eastern Asia,67518382.0
THA,BEEF,2012,2.00106812966981,192.0,Thailand,15.0,100.0,Asia,South-eastern Asia,67835957.0
THA,BEEF,2013,1.85763324182056,179.0,Thailand,15.0,100.0,Asia,South-eastern Asia,68144501.0
THA,BEEF,2014,1.7674162854491002,171.0,Thailand,15.0,100.0,Asia,South-eastern Asia,68438730.0
THA,BEEF,2015,1.72014552989975,166.999984741211,Thailand,15.0,100.0,Asia,South-eastern Asia,68714511.0
THA,BEEF,2016,1.7770509787647502,173.0,Thailand,15.0,100.0,Asia,South-eastern Asia,68971331.0
THA,BEEF,2017,1.78047988560875,173.71773430194,Thailand,15.0,100.0,Asia,South-eastern Asia,69209858.0
THA,BEEF,2018,1.78538786056788,174.498045239669,Thailand,15.0,100.0,Asia,South-eastern Asia,69428524.0
THA,PIG,1990,4.63179459772419,336.0,Thailand,15.0,100.0,Asia,South-eastern Asia,56558186.0
THA,PIG,1991,5.4520701003408085,400.0,Thailand,15.0,100.0,Asia,South-eastern Asia,57232465.0
THA,PIG,1992,5.83363644720876,432.0,Thailand,15.0,100.0,Asia,South-eastern Asia,57811021.0
THA,PIG,1993,6.13417398051811,458.0,Thailand,15.0,100.0,Asia,South-eastern Asia,58337773.0
THA,PIG,1994,6.48198305359233,488.0,Thailand,15.0,100.0,Asia,South-eastern Asia,58875269.0
THA,PIG,1995,6.39623771367404,486.0,Thailand,15.0,100.0,Asia,South-eastern Asia,59467274.0
THA,PIG,1996,6.63037567786749,509.0,Thailand,15.0,100.0,Asia,South-eastern Asia,60130186.0
THA,PIG,1997,6.82798595555632,530.0,Thailand,15.0,100.0,Asia,South-eastern Asia,60846582.0
THA,PIG,1998,5.9088043830163,464.0,Thailand,15.0,100.0,Asia,South-eastern Asia,61585103.0
THA,PIG,1999,5.663669063587348,450.0,Thailand,15.0,100.0,Asia,South-eastern Asia,62298571.0
THA,PIG,2000,8.52243907325374,685.0,Thailand,15.0,100.0,Asia,South-eastern Asia,62952642.0
THA,PIG,2001,8.46232849332423,688.0,Thailand,15.0,100.0,Asia,South-eastern Asia,63539196.0
THA,PIG,2002,9.37653919356898,771.0,Thailand,15.0,100.0,Asia,South-eastern Asia,64069087.0
THA,PIG,2003,10.2648600488296,853.0,Thailand,15.0,100.0,Asia,South-eastern Asia,64549866.0
THA,PIG,2004,10.291949241428599,863.0,Thailand,15.0,100.0,Asia,South-eastern Asia,64995299.0
THA,PIG,2005,10.457007070785401,883.0,Thailand,15.0,100.0,Asia,South-eastern Asia,65416189.0
THA,PIG,2006,11.492343953085198,975.0,Thailand,15.0,100.0,Asia,South-eastern Asia,65812536.0
THA,PIG,2007,11.6376556679618,990.0,Thailand,15.0,100.0,Asia,South-eastern Asia,66182067.0
THA,PIG,2008,10.329064367948199,880.0,Thailand,15.0,100.0,Asia,South-eastern Asia,66530984.0
THA,PIG,2009,10.0213078640745,855.0,Thailand,15.0,100.0,Asia,South-eastern Asia,66866839.0
THA,PIG,2010,10.280390367543196,879.0,Thailand,15.0,100.0,Asia,South-eastern Asia,67195028.0
THA,PIG,2011,10.026462207352301,860.0,Thailand,15.0,100.0,Asia,South-eastern Asia,67518382.0
THA,PIG,2012,10.7307285541765,924.0000610351559,Thailand,15.0,100.0,Asia,South-eastern Asia,67835957.0
THA,PIG,2013,10.8816093123021,941.0,Thailand,15.0,100.0,Asia,South-eastern Asia,68144501.0
THA,PIG,2014,10.998733425488998,955.0,Thailand,15.0,100.0,Asia,South-eastern Asia,68438730.0
THA,PIG,2015,10.9953948948313,958.0,Thailand,15.0,100.0,Asia,South-eastern Asia,68714511.0
THA,PIG,2016,10.9995207040735,961.0000610351559,Thailand,15.0,100.0,Asia,South-eastern Asia,68971331.0
THA,PIG,2017,11.000283521596902,963.195402346722,Thailand,15.0,100.0,Asia,South-eastern Asia,69209858.0
THA,PIG,2018,11.0696517850753,970.946690279805,Thailand,15.0,100.0,Asia,South-eastern Asia,69428524.0
THA,POULTRY,1990,8.1494701041765,524.0,Thailand,15.0,100.0,Asia,South-eastern Asia,56558186.0
THA,POULTRY,1991,10.7643435314421,700.0,Thailand,15.0,100.0,Asia,South-eastern Asia,57232465.0
THA,POULTRY,1992,12.9497874401776,850.0000610351559,Thailand,15.0,100.0,Asia,South-eastern Asia,57811021.0
THA,POULTRY,1993,13.2670142881746,878.0,Thailand,15.0,100.0,Asia,South-eastern Asia,58337773.0
THA,POULTRY,1994,12.198334649404302,814.0,Thailand,15.0,100.0,Asia,South-eastern Asia,58875269.0
THA,POULTRY,1995,12.056810226556196,812.0,Thailand,15.0,100.0,Asia,South-eastern Asia,59467274.0
THA,POULTRY,1996,12.594741124428301,857.0,Thailand,15.0,100.0,Asia,South-eastern Asia,60130186.0
THA,POULTRY,1997,12.223647426192803,841.0,Thailand,15.0,100.0,Asia,South-eastern Asia,60846582.0
THA,POULTRY,1998,12.9304074694654,900.0,Thailand,15.0,100.0,Asia,South-eastern Asia,61585103.0
THA,POULTRY,1999,11.3312098547368,797.9999389648441,Thailand,15.0,100.0,Asia,South-eastern Asia,62298571.0
THA,POULTRY,2000,11.1169747225213,792.0000610351559,Thailand,15.0,100.0,Asia,South-eastern Asia,62952642.0
THA,POULTRY,2001,11.7536553747461,847.0000610351559,Thailand,15.0,100.0,Asia,South-eastern Asia,63539196.0
THA,POULTRY,2002,11.3195773962072,825.0,Thailand,15.0,100.0,Asia,South-eastern Asia,64069087.0
THA,POULTRY,2003,9.31357007586715,686.0,Thailand,15.0,100.0,Asia,South-eastern Asia,64549866.0
THA,POULTRY,2004,8.05938182865649,599.0,Thailand,15.0,100.0,Asia,South-eastern Asia,64995299.0
THA,POULTRY,2005,9.39269224129672,703.0,Thailand,15.0,100.0,Asia,South-eastern Asia,65416189.0
THA,POULTRY,2006,9.00286581295809,677.000061035156,Thailand,15.0,100.0,Asia,South-eastern Asia,65812536.0
THA,POULTRY,2007,10.0793371027361,760.0,Thailand,15.0,100.0,Asia,South-eastern Asia,66182067.0
THA,POULTRY,2008,8.3427058356505,630.0,Thailand,15.0,100.0,Asia,South-eastern Asia,66530984.0
THA,POULTRY,2009,8.41014563445649,636.000061035156,Thailand,15.0,100.0,Asia,South-eastern Asia,66866839.0
THA,POULTRY,2010,8.36561936062122,634.000061035156,Thailand,15.0,100.0,Asia,South-eastern Asia,67195028.0
THA,POULTRY,2011,8.168249262976369,621.000061035156,Thailand,15.0,100.0,Asia,South-eastern Asia,67518382.0
THA,POULTRY,2012,7.350352040590709,561.0,Thailand,15.0,100.0,Asia,South-eastern Asia,67835957.0
THA,POULTRY,2013,10.189259969781801,781.0000610351559,Thailand,15.0,100.0,Asia,South-eastern Asia,68144501.0
THA,POULTRY,2014,10.3428559278277,796.0000610351559,Thailand,15.0,100.0,Asia,South-eastern Asia,68438730.0
THA,POULTRY,2015,10.3073366200035,796.0,Thailand,15.0,100.0,Asia,South-eastern Asia,68714511.0
THA,POULTRY,2016,9.91744123442091,768.0,Thailand,15.0,100.0,Asia,South-eastern Asia,68971331.0
THA,POULTRY,2017,10.020373774008599,777.689748692094,Thailand,15.0,100.0,Asia,South-eastern Asia,69209858.0
THA,POULTRY,2018,10.0226457124907,779.212185429409,Thailand,15.0,100.0,Asia,South-eastern Asia,69428524.0
THA,SHEEP,1990,0.0155524238629322,1.0,Thailand,15.0,100.0,Asia,South-eastern Asia,56558186.0
THA,SHEEP,1991,0.0153776336163459,1.0,Thailand,15.0,100.0,Asia,South-eastern Asia,57232465.0
THA,SHEEP,1992,0.0304700859065985,2.0,Thailand,15.0,100.0,Asia,South-eastern Asia,57811021.0
THA,SHEEP,1993,0.0151104946334563,1.0,Thailand,15.0,100.0,Asia,South-eastern Asia,58337773.0
THA,SHEEP,1994,0.0149856691024623,1.0,Thailand,15.0,100.0,Asia,South-eastern Asia,58875269.0
THA,SHEEP,1995,0.014848288456350002,1.0,Thailand,15.0,100.0,Asia,South-eastern Asia,59467274.0
THA,SHEEP,1996,0.0146963140308382,1.0,Thailand,15.0,100.0,Asia,South-eastern Asia,60130186.0
THA,SHEEP,1997,0.0145346580573042,1.0,Thailand,15.0,100.0,Asia,South-eastern Asia,60846582.0
THA,SHEEP,1998,0.0143671194105171,1.0,Thailand,15.0,100.0,Asia,South-eastern Asia,61585103.0
THA,SHEEP,1999,0.0141995121822133,1.0,Thailand,15.0,100.0,Asia,South-eastern Asia,62298571.0
THA,SHEEP,2000,0.0140365831638841,1.0,Thailand,15.0,100.0,Asia,South-eastern Asia,62952642.0
THA,SHEEP,2001,0.0138768058179139,1.0,Thailand,15.0,100.0,Asia,South-eastern Asia,63539196.0
THA,SHEEP,2002,0.0137206998741905,1.0,Thailand,15.0,100.0,Asia,South-eastern Asia,64069087.0
THA,SHEEP,2003,0.0135766327636547,1.0,Thailand,15.0,100.0,Asia,South-eastern Asia,64549866.0
THA,SHEEP,2004,0.0269094551875008,2.0,Thailand,15.0,100.0,Asia,South-eastern Asia,64995299.0
THA,SHEEP,2005,0.0400826126940116,3.0,Thailand,15.0,100.0,Asia,South-eastern Asia,65416189.0
THA,SHEEP,2006,0.0265963515548061,2.0,Thailand,15.0,100.0,Asia,South-eastern Asia,65812536.0
THA,SHEEP,2007,0.0397868569844848,3.0,Thailand,15.0,100.0,Asia,South-eastern Asia,66182067.0
THA,SHEEP,2008,0.0397271706459548,3.0,Thailand,15.0,100.0,Asia,South-eastern Asia,66530984.0
THA,SHEEP,2009,0.0396704944686708,3.0,Thailand,15.0,100.0,Asia,South-eastern Asia,66866839.0
THA,SHEEP,2010,0.0395849458450951,3.0,Thailand,15.0,100.0,Asia,South-eastern Asia,67195028.0
THA,SHEEP,2011,0.0394601374886851,3.0,Thailand,15.0,100.0,Asia,South-eastern Asia,67518382.0
THA,SHEEP,2012,0.0393066954042284,3.0,Thailand,15.0,100.0,Asia,South-eastern Asia,67835957.0
THA,SHEEP,2013,0.0391392797957404,3.0,Thailand,15.0,100.0,Asia,South-eastern Asia,68144501.0
THA,SHEEP,2014,0.0389806098043912,3.0,Thailand,15.0,100.0,Asia,South-eastern Asia,68438730.0
THA,SHEEP,2015,0.0388467460552895,3.0,Thailand,15.0,100.0,Asia,South-eastern Asia,68714511.0
THA,SHEEP,2016,0.0516533397626089,4.0,Thailand,15.0,100.0,Asia,South-eastern Asia,68971331.0
THA,SHEEP,2017,0.0517749644813918,4.018299119791,Thailand,15.0,100.0,Asia,South-eastern Asia,69209858.0
THA,SHEEP,2018,0.0523503744667224,4.0699881913840015,Thailand,15.0,100.0,Asia,South-eastern Asia,69428524.0
UKR,BEEF,1992,20.7623326775029,1522.0,Ukraine,49.0,32.0,Europe,Eastern Europe,52150266.0
UKR,BEEF,1993,17.5761988355817,1286.0,Ukraine,49.0,32.0,Europe,Eastern Europe,52179210.0
UKR,BEEF,1994,15.891406437459302,1159.0,Ukraine,49.0,32.0,Europe,Eastern Europe,51921041.0
UKR,BEEF,1995,13.5146118991956,981.0,Ukraine,49.0,32.0,Europe,Eastern Europe,51512299.0
UKR,BEEF,1996,11.049806920518401,797.0,Ukraine,49.0,32.0,Europe,Eastern Europe,51057189.0
UKR,BEEF,1997,10.9408840936992,783.0,Ukraine,49.0,32.0,Europe,Eastern Europe,50594105.0
UKR,BEEF,1998,9.60020686663506,681.0,Ukraine,49.0,32.0,Europe,Eastern Europe,50143939.0
UKR,BEEF,1999,9.22009501007076,648.0,Ukraine,49.0,32.0,Europe,Eastern Europe,49673350.0
UKR,BEEF,2000,9.032485972772893,629.0,Ukraine,49.0,32.0,Europe,Eastern Europe,49175848.0
UKR,BEEF,2001,7.70841811420299,532.0,Ukraine,49.0,32.0,Europe,Eastern Europe,48683865.0
UKR,BEEF,2002,8.536112999092719,584.0,Ukraine,49.0,32.0,Europe,Eastern Europe,48202500.0
UKR,BEEF,2003,8.50427329731879,577.0,Ukraine,49.0,32.0,Europe,Eastern Europe,47812950.0
UKR,BEEF,2004,8.006007582472169,539.0,Ukraine,49.0,32.0,Europe,Eastern Europe,47451600.0
UKR,BEEF,2005,8.27219650858174,553.0,Ukraine,49.0,32.0,Europe,Eastern Europe,47105150.0
UKR,BEEF,2006,8.88120092760165,590.0,Ukraine,49.0,32.0,Europe,Eastern Europe,46787750.0
UKR,BEEF,2007,8.0217603763957,530.0,Ukraine,49.0,32.0,Europe,Eastern Europe,46509350.0
UKR,BEEF,2008,7.61919576749004,501.0,Ukraine,49.0,32.0,Europe,Eastern Europe,46258200.0
UKR,BEEF,2009,6.84257346220471,448.0,Ukraine,49.0,32.0,Europe,Eastern Europe,46053300.0
UKR,BEEF,2010,6.44065940084342,420.0,Ukraine,49.0,32.0,Europe,Eastern Europe,45870700.0
UKR,BEEF,2011,6.1260807222178615,398.0,Ukraine,49.0,32.0,Europe,Eastern Europe,45706100.0
UKR,BEEF,2012,5.96205423880653,386.0,Ukraine,49.0,32.0,Europe,Eastern Europe,45593300.0
UKR,BEEF,2013,6.493936372708111,419.0,Ukraine,49.0,32.0,Europe,Eastern Europe,45489600.0
UKR,BEEF,2014,6.424087550691628,413.0,Ukraine,49.0,32.0,Europe,Eastern Europe,45271947.0
UKR,BEEF,2015,5.54393473461396,355.0,Ukraine,49.0,32.0,Europe,Eastern Europe,45154029.0
UKR,BEEF,2016,5.4432141002774905,347.0,Ukraine,49.0,32.0,Europe,Eastern Europe,45004645.0
UKR,BEEF,2017,5.804428820037991,368.208585742166,Ukraine,49.0,32.0,Europe,Eastern Europe,44831135.0
UKR,BEEF,2018,5.68408470367108,358.66574480164496,Ukraine,49.0,32.0,Europe,Eastern Europe,44622516.0
UKR,PIG,1992,17.754191442192898,1168.0,Ukraine,49.0,32.0,Europe,Eastern Europe,52150266.0
UKR,PIG,1993,15.3511559347787,1008.0,Ukraine,49.0,32.0,Europe,Eastern Europe,52179210.0
